name,budget,release_date,revenue,title,return,return_dire
Frank Capra,1500000.0,1939-10-19,9600000.0,Mr. Smith Goes to Washington,6.4,29.52236289531054
George A. Romero,114000.0,1968-10-01,30000000.0,Night of the Living Dead,263.1578947368421,367.38755024151243
Frank Borzage,4.0,1932-12-08,25.0,A Farewell to Arms,6.25,25.0
Frank Borzage,4.0,1932-12-08,25.0,A Farewell to Arms,6.25,25.0
Lance Young,0.0,1997-04-14,294064.0,Bliss,inf,inf
Ringo Lam,25000000.0,1996-09-13,51702483.0,Maximum Risk,2.06809932,2.90407102
F. Gary Gray,9000000.0,1996-11-06,41590886.0,Set It Off,4.621209555555556,34.083746014351604
Reb Braddock,2300000.0,1996-09-06,49620.0,Curdled,0.0215739130434782,0.0215739130434782
John Gray,45000000.0,1996-10-04,0.0,The Glimmer Man,0.0,0.0
Jon Turteltaub,14000000.0,1993-09-30,154864401.0,Cool Runnings,11.061742928571428,40.82243339572452
Wolfgang Reitherman,3000000.0,1963-12-25,22182353.0,The Sword in the Stone,7.394117666666666,196.7274937166667
Kevin Reynolds,48000000.0,1991-06-14,390493908.0,Robin Hood: Prince of Thieves,8.13528975,15.307014085023042
Robert Stevenson,6000000.0,1964-08-27,102272727.0,Mary Poppins,17.0454545,17.9404545
Samuel Armstrong,812000.0,1941-10-22,1600000.0,Dumbo,1.9704433497536944,350.22426803384155
Ben Sharpsteen,812000.0,1941-10-22,1600000.0,Dumbo,1.9704433497536944,70.93737992195342
William Roberts,812000.0,1941-10-22,1600000.0,Dumbo,1.9704433497536944,350.22426803384155
Jack Kinney,812000.0,1941-10-22,1600000.0,Dumbo,1.9704433497536944,1.9704433497536944
Norman Ferguson,812000.0,1941-10-22,1600000.0,Dumbo,1.9704433497536944,38.5143029988765
Don Chaffey,10000000.0,1977-11-03,0.0,Pete's Dragon,0.0,0.0
Robert Stevenson,20000000.0,1971-10-07,17900000.0,Bedknobs and Broomsticks,0.895,17.9404545
Ted Berman,12000000.0,1981-07-10,29800000.0,The Fox and the Hound,2.4833333333333334,3.3348810133333333
Art Stevens,12000000.0,1981-07-10,29800000.0,The Fox and the Hound,2.4833333333333334,61.82989083333334
Matthew Bright,3000000.0,1996-08-23,0.0,Freeway,0.0,0.0
Robert Wise,8200000.0,1965-03-02,286214286.0,The Sound of Music,34.9041812195122,inf
John McTiernan,28000000.0,1988-07-15,140767956.0,Die Hard,5.027427,26.639190684093137
Brett Leonard,10000000.0,1992-03-05,32101000.0,The Lawnmower Man,3.2101,4.844183666666667
Hettie MacDonald,0.0,1996-06-21,1500000.0,Beautiful Thing,inf,inf
Renny Harlin,65000000.0,1996-10-11,89456761.0,The Long Kiss Goodnight,1.3762578615384615,28.61361529101027
Spike Lee,2400000.0,1996-10-16,5731103.0,Get on the Bus,2.387959583333333,20.658114708437118
George P. Cosmatos,45000000.0,1997-01-31,2154540.0,Shadow Conspiracy,0.0478786666666666,inf
Michael Winterbottom,7000000.0,1996-02-06,405000.0,Jude,0.0578571428571428,inf
Baz Luhrmann,14500000.0,1996-10-31,147298761.0,Romeo + Juliet,10.15853524137931,28.611959176910446
Doug Liman,200000.0,1996-10-18,4505922.0,Swingers,22.52961,inf
Aaron Kim Johnston,120.0,1993-10-01,0.0,For the Moment,0.0,0.0
Mel Stuart,3000000.0,1971-06-29,4000000.0,Willy Wonka & the Chocolate Factory,1.3333333333333333,1.3333333333333333
Charles Crichton,7500000.0,1988-07-15,62493712.0,A Fish Called Wanda,8.332494933333333,8.332494933333333
Terry Jones,4000000.0,1979-08-17,20045115.0,Life of Brian,5.01127875,inf
Alfred Hitchcock,1400000.0,1954-05-29,3000000.0,Dial M for Murder,2.142857142857143,162.43677970252807
Emile Ardolino,6000000.0,1987-08-21,213954274.0,Dirty Dancing,35.659045666666664,43.241758169213355
Quentin Tarantino,1200000.0,1992-09-02,14661007.0,Reservoir Dogs,12.217505833333334,67.79752920242424
Oliver Stone,6000000.0,1986-12-18,138530565.0,Platoon,23.0884275,58.012846160040326
Paul Verhoeven,49000000.0,1992-03-20,352927224.0,Basic Instinct,7.202596408163266,20.394810405234256
Oliver Stone,38000000.0,1991-03-01,34416893.0,The Doors,0.9057077105263158,58.012846160040326
Steven Spielberg,10500000.0,1982-04-03,792965326.0,E.T. the Extra-Terrestrial,75.52050723809523,309.9980864877447
Michael Covert,0.0,1996-09-12,1910.0,American Strays,inf,inf
Nicholas Ray,1500000.0,1955-10-27,0.0,Rebel Without a Cause,0.0,3.4636277896507024
Elia Kazan,1800000.0,1951-09-18,8000000.0,A Streetcar Named Desire,4.444444444444445,23.893894993894996
Miloš Forman,36000000.0,1996-10-12,20300385.0,The People vs. Larry Flynt,0.5638995833333333,40.580118472779006
Ate de Jong,6788000.0,1991-04-19,13878334.0,Drop Dead Fred,2.0445394814378317,2.047434481437832
James Cameron,70000000.0,1989-08-09,90000098.0,The Abyss,1.2857156857142855,54.23441585285314
Claude Berri,4940939.0,1986-08-27,0.0,Jean de Florette,0.0,inf
Terry Gilliam,400000.0,1975-03-13,5028948.0,Monty Python and the Holy Grail,12.57237,32.74493116880207
Terry Jones,400000.0,1975-03-13,5028948.0,Monty Python and the Holy Grail,12.57237,inf
Rick Castro,0.0,1996-07-19,127251.0,Hustler White,inf,inf
Raúl Ruiz,500000.0,1996-05-15,0.0,Three Lives and Only One Death,0.0,0.0
Leon Gast,0.0,1996-10-25,2666118.0,When We Were Kings,inf,inf
Eric Red,7000000.0,1996-11-01,1100000.0,Bad Moon,0.1571428571428571,inf
Cathy Caplan,0.0,1990-09-28,269823.0,American Dream,inf,inf
Tom Haneke,0.0,1990-09-28,269823.0,American Dream,inf,inf
Lawrence Silk,0.0,1990-09-28,269823.0,American Dream,inf,inf
Jean-Pierre Jeunet,4000000.0,1991-04-17,1794187.0,Delicatessen,0.44854675,20.963580667316016
Marc Caro,4000000.0,1991-04-17,1794187.0,Delicatessen,0.44854675,0.54513625
Krzysztof Kieślowski,0.0,1991-05-15,1999955.0,The Double Life of Veronique,inf,inf
Stanley Kubrick,935000.0,1957-09-18,0.0,Paths of Glory,0.0,42.853880512195204
Anthony Minghella,27000000.0,1996-11-14,231976425.0,The English Patient,8.591719444444445,inf
Steven Soderbergh,1200000.0,1989-08-18,0.0,"Sex, Lies, and Videotape",0.0,58.155829214768836
Baz Luhrmann,3000000.0,1992-08-20,33946224.0,Strictly Ballroom,11.315408,28.611959176910446
Alek Keshishian,4.0,1991-05-10,29.0,Madonna: Truth or Dare,7.25,7.25
Mark Aldo Miceli,4.0,1991-05-10,29.0,Madonna: Truth or Dare,7.25,7.25
Jennie Livingston,500000.0,1990-03-13,3779620.0,Paris is Burning,7.55924,7.55924
Miloš Forman,3000000.0,1975-11-18,108981275.0,One Flew Over the Cuckoo's Nest,36.32709166666667,40.580118472779006
Lou Adler,0.0,1978-01-01,41590893.0,Up in Smoke,inf,inf
Irvin Kershner,18000000.0,1980-05-17,538400000.0,The Empire Strikes Back,29.91111111111111,38.51787478412699
Steven Spielberg,18000000.0,1981-06-12,389925971.0,Raiders of the Lost Ark,21.662553944444443,309.9980864877447
Terry Gilliam,15000000.0,1985-02-20,0.0,Brazil,0.0,32.74493116880207
James Cameron,18500000.0,1986-07-18,183316455.0,Aliens,9.908997567567567,54.23441585285314
Sergio Leone,1200000.0,1966-12-23,6000000.0,"The Good, the Bad and the Ugly",5.0,103.5643016
David Lean,15000000.0,1962-12-10,69995385.0,Lawrence of Arabia,4.666359,27.30042438257576
Stanley Kubrick,2200000.0,1971-12-18,26589000.0,A Clockwork Orange,12.085909090909093,42.853880512195204
Sergio Leone,5000000.0,1968-12-21,5321508.0,Once Upon a Time in the West,1.0643016,103.5643016
Ridley Scott,11000000.0,1979-05-25,104931801.0,Alien,9.539254636363635,53.87598968127727
Sam Raimi,11000000.0,1992-10-09,0.0,Army of Darkness,0.0,109.25059223613546
Akira Kurosawa,11500000.0,1985-06-01,4069653.0,Ran,0.3538828695652174,inf
Alfred Hitchcock,806948.0,1960-06-16,32000000.0,Psycho,39.655591190510414,162.43677970252807
John Landis,27000000.0,1980-06-17,115229890.0,The Blues Brothers,4.267773703703703,76.84479224323937
Stanley Kubrick,17000000.0,1987-06-26,46357676.0,Full Metal Jacket,2.726922117647059,42.853880512195204
Miloš Forman,18000000.0,1984-10-26,51973029.0,Amadeus,2.8873905,40.580118472779006
Sergio Leone,30000000.0,1984-02-16,0.0,Once Upon a Time in America,0.0,103.5643016
Wolfgang Petersen,14000000.0,1981-09-16,85000000.0,Das Boot,6.071428571428571,26.27115616493404
Hal Hartley,700000.0,1990-09-09,0.0,Trust,0.0,inf
James Cameron,6400000.0,1984-10-26,78371200.0,The Terminator,12.2455,54.23441585285314
Peter Jackson,3000000.0,1992-08-13,242623.0,Braindead,0.0808743333333333,50.50507879859675
Joel Coen,14000000.0,1990-09-21,5080409.0,Miller's Crossing,0.3628863571428571,51.08999520953326
Orson Welles,829000.0,1958-04-23,2247465.0,Touch of Evil,2.7110554885404103,30.3601295328429
David Lean,3000000.0,1957-10-02,27200000.0,The Bridge on the River Kwai,9.066666666666666,27.30042438257576
Roman Polanski,6000000.0,1974-06-20,30000000.0,Chinatown,5.0,inf
Robert Wise,1200000.0,1951-09-17,0.0,The Day the Earth Stood Still,0.0,inf
Peter Jackson,25710.0,1987-12-01,0.0,Bad Taste,0.0,50.50507879859675
Stanley Kubrick,19000000.0,1980-05-22,44017374.0,The Shining,2.316703894736842,42.853880512195204
Sam Raimi,3600000.0,1987-03-13,5923044.0,Evil Dead II,1.64529,109.25059223613546
Harold Ramis,14600000.0,1993-02-11,70906973.0,Groundhog Day,4.85664198630137,22.461642327968036
Frank Capra,1120175.0,1944-09-23,0.0,Arsenic and Old Lace,0.0,29.52236289531054
Robert Zemeckis,19000000.0,1985-07-03,381109762.0,Back to the Future,20.05840852631579,87.21900134631704
Jon Avnet,11000000.0,1991-12-27,119418501.0,Fried Green Tomatoes,10.856227363636364,12.640166263636365
Franklin J. Schaffner,12000000.0,1970-01-25,89800000.0,Patton,7.483333333333333,17.711479497536946
Katsuhiro Ōtomo,8000000.0,1988-07-16,553171.0,Akira,0.069146375,0.069146375
Russell Mulcahy,16000000.0,1986-03-07,5900000.0,Highlander,0.36875,6.258606452525252
Mel Brooks,2800000.0,1974-12-15,86273333.0,Young Frankenstein,30.811904642857144,92.25524606212723
Charlie Chaplin,2000000.0,1940-10-15,11000000.0,The Great Dictator,5.5,8500018.792774951
Samuel Armstrong,2280000.0,1940-11-13,83320000.0,Fantasia,36.54385964912281,350.22426803384155
James Algar,2280000.0,1940-11-13,83320000.0,Fantasia,36.54385964912281,349.3897568090878
William Roberts,2280000.0,1940-11-13,83320000.0,Fantasia,36.54385964912281,350.22426803384155
Paul Satterfield,2280000.0,1940-11-13,83320000.0,Fantasia,36.54385964912281,348.2538246840878
Jim Handley,2280000.0,1940-11-13,83320000.0,Fantasia,36.54385964912281,36.54385964912281
Ford Beebe,2280000.0,1940-11-13,83320000.0,Fantasia,36.54385964912281,36.54385964912281
T. Hee,2280000.0,1940-11-13,83320000.0,Fantasia,36.54385964912281,36.54385964912281
Ben Sharpsteen,2280000.0,1940-11-13,83320000.0,Fantasia,36.54385964912281,70.93737992195342
Norman Ferguson,2280000.0,1940-11-13,83320000.0,Fantasia,36.54385964912281,38.5143029988765
David Hand,2280000.0,1940-11-13,83320000.0,Fantasia,36.54385964912281,472.4963861064792
Fred Zinnemann,730000.0,1952-03-27,8000000.0,High Noon,10.95890410958904,40.37012622081115
Jeannot Szwarc,5100000.0,1980-10-02,0.0,Somewhere in Time,0.0,10.277015827142858
William Wyler,15000000.0,1959-12-26,146900000.0,Ben-Hur,9.793333333333331,42.830117095238094
Steven Spielberg,48000000.0,1989-05-24,474171806.0,Indiana Jones and the Last Crusade,9.878579291666666,309.9980864877447
Roland Joffé,14400000.0,1984-11-02,34700291.0,The Killing Fields,2.409742430555556,4.018533592519897
Fred M. Wilcox,1900000.0,1956-03-15,3250000.0,Forbidden Planet,1.7105263157894737,1.7105263157894737
David Fincher,50000000.0,1992-05-22,159773545.0,Alien³,3.1954709,38.78780574099535
John Landis,10000000.0,1981-08-21,31973249.0,An American Werewolf in London,3.1973249,76.84479224323937
John Murlowski,1500000.0,1993-09-29,0.0,Amityville: A New Generation,0.0,0.0
Damiano Damiani,0.0,1982-09-24,12534817.0,Amityville II: The Possession,inf,inf
Fred Walton,5000000.0,1986-03-27,0.0,April Fool's Day,0.0,0.0
Alfred Hitchcock,2500000.0,1963-03-28,11403529.0,The Birds,4.5614116,162.43677970252807
Irvin S. Yeaworth Jr.,240000.0,1958-09-12,0.0,The Blob,0.0,0.0
Jeffrey Bloom,2000000.0,1980-09-01,0.0,Blood Beach,0.0,0.0
James Whale,393750.0,1935-04-21,0.0,Bride of Frankenstein,0.0,43.262429857758065
Brian De Palma,1800000.0,1976-11-03,33800000.0,Carrie,18.77777777777778,inf
Kevin Spacey,6000000.0,1996-09-09,0.0,Albino Alligator,0.0,0.0
Barbra Streisand,42000000.0,1996-11-15,0.0,The Mirror Has Two Faces,0.0,5.0262533000000005
Jonathan Frakes,46000000.0,1996-11-21,150000000.0,Star Trek: First Contact,3.260869565217391,11.410985393441798
Billy Bob Thornton,1000000.0,1996-08-30,24444121.0,Sling Blade,24.444121,inf
Hans Petter Moland,2535000.0,1995-09-29,0.0,Zero Kelvin,0.0,1.1324376199616122
Patrice Leconte,3000000.0,1996-05-09,2503829.0,Ridicule,0.8346096666666667,0.8346096666666667
Nicholas Hytner,25000000.0,1996-11-27,0.0,The Crucible,0.0,14.331102044444444
Renny Harlin,70000000.0,1990-07-02,240031094.0,Die Hard 2,3.4290156285714284,28.61361529101027
Robert Wise,35000000.0,1979-12-06,139000000.0,Star Trek: The Motion Picture,3.971428571428572,inf
William Shatner,30000000.0,1989-06-09,70200000.0,Star Trek V: The Final Frontier,2.34,2.34
Leonard Nimoy,18000000.0,1984-05-31,87000000.0,Star Trek III: The Search for Spock,4.833333333333333,inf
Leonard Nimoy,24000000.0,1986-11-25,133000000.0,Star Trek IV: The Voyage Home,5.541666666666667,inf
Tim Burton,80000000.0,1992-06-19,280000000.0,Batman Returns,3.5,61.21790076693029
Christopher Cain,13000000.0,1988-08-12,44726644.0,Young Guns,3.440511076923077,inf
Geoff Murphy,20000000.0,1990-08-01,0.0,Young Guns II,0.0,6.405401383333333
Patricia Birch,13200000.0,1982-06-11,15171476.0,Grease 2,1.1493542424242424,1.1493542424242424
Steven Spielberg,7000000.0,1975-06-18,470654000.0,Jaws,67.23628571428571,309.9980864877447
Jeannot Szwarc,20000000.0,1978-06-16,187884007.0,Jaws 2,9.39420035,10.277015827142858
Joe Alves,20500000.0,1983-03-16,87987055.0,Jaws 3-D,4.2920514634146345,4.2920514634146345
Tim Burton,70000000.0,1996-12-12,101371017.0,Mars Attacks!,1.4481573857142858,61.21790076693029
Alexander Payne,3000000.0,1996-12-13,153155.0,Citizen Ruth,0.0510516666666666,21.129809669551282
Joel Coen,6000000.0,1987-03-01,29180280.0,Raising Arizona,4.86338,51.08999520953326
Ethan Coen,6000000.0,1987-03-01,29180280.0,Raising Arizona,4.86338,33.54199974121824
Jerry Zaks,23000000.0,1996-12-18,12803305.0,Marvin's Room,0.5566654347826087,0.5566654347826087
Mike Judge,12000000.0,1996-12-15,0.0,Beavis and Butt-Head Do America,0.0,2.655389275
Dan Ireland,1300000.0,1996-12-20,0.0,The Whole Wide World,0.0,2.294604
Ralph Ziman,500000.0,1995-08-29,0.0,Hearts and Minds,0.0,0.0
Robert Butler,55000000.0,1997-01-09,11466088.0,Turbulence,0.2084743272727272,0.2084743272727272
Andrew Birkin,0.0,1993-02-20,322975.0,The Cement Garden,inf,inf
Ken Kwapis,16000000.0,1997-02-07,0.0,The Beautician and the Beast,0.0,14.090580796528663
R. Paul Miller,17000000.0,1997-02-07,0.0,The Pest,0.0,0.0
Stephen Kessler,25000000.0,1997-02-13,36400360.0,Vegas Vacation,1.4560144,1.4560144
Peggy Rajski,0.0,1997-03-07,532654.0,Boys Life 2,inf,inf
Tom DeCerchio,0.0,1997-03-07,532654.0,Boys Life 2,inf,inf
John Irvin,8000000.0,1997-03-14,0.0,City of Industry,0.0,inf
Betty Thomas,28000000.0,1997-03-07,41230799.0,Private Parts,1.4725285357142857,14.286097821205008
Theodore Witcher,10000000.0,1997-03-14,0.0,Love Jones,0.0,0.0
Tom Shadyac,45000000.0,1997-03-21,302710615.0,Liar Liar,6.726902555555555,28.222976361626984
Mark Dindal,32000000.0,1997-03-26,3566637.0,Cats Don't Dance,0.11145740625,3.900952042916667
Shuki Levy,10000000.0,1997-03-27,17979739.0,Turbo: A Power Rangers Movie,1.7979739,1.7979739
Luis Llosa,45000000.0,1997-04-11,136885767.0,Anaconda,3.041905933333333,inf
Leslie Greif,0.0,1997-04-11,57252.0,Keys to Tulsa,inf,inf
Jonathan Mostow,36000000.0,1997-05-02,50159144.0,Breakdown,1.3933095555555557,7.158004931362008
Joe Mantello,2000000.0,1997-05-16,2900000.0,Love! Valour! Compassion!,1.45,1.45
Dee McLachlan,0.0,1997-05-16,479099.0,The Second Jungle Book: Mowgli & Baloo,inf,inf
Duncan McLachlan,0.0,1997-05-16,479099.0,The Second Jungle Book: Mowgli & Baloo,inf,inf
Steven Spielberg,73000000.0,1997-05-23,229074524.0,The Lost World: Jurassic Park,3.138007178082192,309.9980864877447
Simon West,75000000.0,1997-06-01,224012234.0,Con Air,2.9868297866666667,16.79780956350932
Jan de Bont,160000000.0,1997-06-13,164508066.0,Speed 2: Cruise Control,1.0281754125,20.871757173436304
Robert Patton-Spruill,500000.0,1997-06-06,10300.0,Squeeze,0.0206,0.0206
Ron Clements,85000000.0,1997-06-26,252712101.0,Hercules,2.9730835411764707,36.904235195462185
John Musker,85000000.0,1997-06-26,252712101.0,Hercules,2.9730835411764707,36.904235195462185
P.J. Hogan,38000000.0,1997-06-19,299288605.0,My Best Friend's Wedding,7.876015921052631,16.843964272719298
Michael Ritchie,28000000.0,1997-07-11,8345056.0,A Simple Wish,0.2980377142857143,16.60499125375856
Robert Zemeckis,90000000.0,1997-07-11,171120329.0,Contact,1.901336988888889,87.21900134631704
Ridley Scott,50000000.0,1997-08-22,48169156.0,G.I. Jane,0.96338312,53.87598968127727
John Milius,20000000.0,1982-04-02,79114085.0,Conan the Barbarian,3.95570425,15.24427275297619
James Mangold,15000000.0,1997-08-15,44862187.0,Cop Land,2.9908124666666667,25.990526150784298
Paul W.S. Anderson,60000000.0,1997-08-15,26673242.0,Event Horizon,0.4445540333333333,33.807540636295926
Mark A.Z. Dippé,40000000.0,1997-07-31,87840042.0,Spawn,2.19600105,2.19600105
Glenn Gordon Caron,19000000.0,1997-08-01,44332015.0,Picture Perfect,2.333263947368421,inf
Kenneth Johnson,16000000.0,1997-08-15,1686429.0,Steel,0.1054018125,inf
Bill Duke,30000000.0,1997-08-27,0.0,Hoodlum,0.0,2.8083955
Guillermo del Toro,30000000.0,1997-08-22,25480490.0,Mimic,0.8493496666666667,16.5512825462718
Wolfgang Petersen,85000000.0,1997-07-25,315156409.0,Air Force One,3.70772245882353,26.27115616493404
Kevin Reynolds,20000000.0,1997-07-29,5716080.0,One Eight Seven,0.285804,15.307014085023042
John McTiernan,30000000.0,1990-03-02,199200000.0,The Hunt for Red October,6.64,26.639190684093137
Mimi Leder,50000000.0,1997-09-26,0.0,The Peacemaker,0.0,3.2655474616666664
Gary Fleder,27000000.0,1997-10-03,60527873.0,Kiss the Girls,2.2417730740740742,7.846358033771043
Robert Kurtzman,5000000.0,1997-09-19,15719109.0,Wishmaster,3.1438218,3.1438218
David Fincher,50000000.0,1997-09-12,109423648.0,The Game,2.18847296,38.78780574099535
Félix Enríquez Alcalá,60000000.0,1997-09-05,16000000.0,Fire Down Below,0.2666666666666666,0.2666666666666666
Oliver Stone,19000000.0,1997-10-03,6682098.0,U Turn,0.3516893684210526,58.012846160040326
John Patrick Kelley,0.0,1997-10-03,10082.0,The Locusts,inf,inf
Kevin Smith,250000.0,1997-04-04,12021272.0,Chasing Amy,48.085088,180.69327696256613
Lionel C. Martin,0.0,1997-08-06,13960203.0,Def Jam's How to Be a Player,inf,inf
Peter Cattaneo,3500000.0,1997-08-13,257850122.0,The Full Monty,73.67146342857143,74.2556560952381
Jim Gillespie,17000000.0,1997-10-17,125586134.0,I Know What You Did Last Summer,7.387419647058824,7.50407968342246
Stuart Gillard,16000000.0,1997-10-10,0.0,RocketMan,0.0,inf
Andy Wilson,12000000.0,1997-10-17,4000000.0,Playing God,0.3333333333333333,0.3333333333333333
Jeb Stuart,37000000.0,1997-10-31,6482195.0,Switchback,0.1751944594594594,0.1751944594594594
Jim Kouf,0.0,1997-10-08,5790448.0,Gang Related,inf,inf
Mel Smith,18000000.0,1997-07-03,251212670.0,Bean,13.956259444444443,inf
Paul Thomas Anderson,15000000.0,1997-09-11,43101594.0,Boogie Nights,2.8734396,9.464095687522523
Paul Verhoeven,105000000.0,1997-11-06,121214377.0,Starship Troopers,1.154422638095238,20.394810405234256
Wayne Wang,11000000.0,1993-09-08,32861136.0,The Joy Luck Club,2.987376,inf
Peter Howitt,6000000.0,1998-04-23,58000000.0,Sliding Doors,9.666666666666666,15.35976834285714
John R. Leonetti,30000000.0,1997-11-21,51376861.0,Mortal Kombat: Annihilation,1.7125620333333331,40.98545634102564
Marleen Gorris,0.0,1997-09-01,3309421.0,Mrs. Dalloway,inf,inf
Jon Avnet,48000000.0,1997-10-30,0.0,Red Corner,0.0,12.640166263636365
Gary Goldman,53000000.0,1997-11-20,139804348.0,Anastasia,2.637817886792453,6.290864238158912
Don Bluth,53000000.0,1997-11-20,139804348.0,Anastasia,2.637817886792453,24.646260177376874
Jean-Pierre Jeunet,70000000.0,1997-11-12,162000000.0,Alien: Resurrection,2.3142857142857145,20.963580667316016
Scott Harris,1000000.0,1996-01-01,0.0,Alien Escape,0.0,0.0
Steven Spielberg,36000000.0,1997-12-03,74000000.0,Amistad,2.055555555555556,309.9980864877447
